[000000000],0.008286059946462622
[010002000],-0.0625
[110002020],0.5
[111002020],0.75
[000100002],-0.12451481819152832
[000102102],0.5
[210102102],-0.5
[211122102],-0.5
[010200000],0.3115234375
[010221000],0.0
[010221120],0.0
[011221122],0.5
[111221122],0.984375
[000010020],0.8890326895470935
[001012020],0.984375
[021112020],0.0
[121112220],0.5
[121112221],0.9921875
[001200000],0.06873054057359695
[001202100],0.0
[201202110],0.5
[201212110],0.75
[002000010],0.265625
[012002010],0.0
[212102010],0.5
[212112010],0.75
[000002010],-0.296875
[000012210],0.9375
[010012210],0.984375
[000021000],-0.43357117309536
[000121002],-0.75
[001121202],-0.75
[211121202],-0.5
[102000000],0.01611328125
[122010000],0.625
[122010001],0.984375
[000020100],0.49969288539205137
[210020100],0.158186614455189
[212120100],0.4998464393429458
[212120121],0.4999999995343387
[212121121],0.4999999999997726
[000010200],0.7898869025224022
[020010210],0.6272425412522755
[120012210],0.875
[120012211],0.875
[020000001],0.3265382654790301
[020002101],0.0
[020012121],0.75
[021012121],0.75
[000002001],0.4374690055847168
[100002201],0.0
[101022201],0.25
[101122221],0.75
[111122221],0.9921875
[200010000],-0.2179809366547119
[220011000],0.9375
[220111000],0.9375
[021000000],0.8574810028076172
[021200010],0.0
[121200210],0.0
[121201212],0.25
[121211212],0.5
[010000020],0.04490167647600174
[010010022],0.3880118727684021
[010210122],0.0
[110212122],0.5
[111212122],0.5
[000001020],0.545166015625
[100021020],0.0
[110221020],0.5
[111221020],0.5
[000000201],0.3701223484558146
[200000211],-0.5
[220100211],-0.0001220703125
[220112211],0.4999999999999998
[221112211],0.5
[001000200],0.5256562027926567
[011000202],-0.125
[011201202],0.25
[011211222],-0.75
[100020000],-0.18916050090308661
[101020020],0.0
[101021220],0.75
[101021221],0.5
[000020010],0.14434835553947067
[000122010],-0.05273580551147461
[200122110],0.0
[212122110],0.5
[212122111],0.75
[210000000],0.03452489163465239
[210100200],0.0
[210100212],0.0
[211102212],0.875
[211112212],0.9990234375
[100000200],0.5810155868530273
[102100200],0.0
[102110220],0.75
[102110221],0.75
[000020001],-0.4290550890641234
[201020001],0.5
[211020201],0.5
[211021201],0.5
[002000001],0.478515625
[002001021],0.1718749701976776
[002211021],0.0
[022211121],0.75
[122211121],0.9375
[000200010],0.5312423706054688
[020210010],0.0
[021210012],0.5
[121212012],0.5
[121212112],0.5
[201000000],0.2618468734281687
[201010020],0.75
[201011022],0.5
[201111022],0.5
[001000002],0.37357002577350484
[001020012],-0.625
[201020112],-0.9375
[000001200],-0.0885772705078125
[002101200],-0.5
[002121210],-0.9375
[000001002],0.9249119990608836
[200011002],0.7421875
[200111002],0.99609375
[001020000],-0.3609297162723951
[021120000],0.46243989851427614
[221120001],-0.125
[221121001],0.75
[001002000],0.7920016646385193
[011002200],0.0
[211012200],-0.25
[211012210],0.75
[010000002],0.02439895272254944
[010010202],0.5
[010010212],0.99993896484375
[020010000],0.8846233609068578
[221010000],0.990951418876648
[221010100],0.9990234375
[200000010],0.115234375
[202000110],0.0
[202100112],-0.5
[202121112],-0.75
[000002100],0.22335595823824406
[000212100],0.75
[002212110],-0.5
[102212112],-0.875
[020001000],0.0
[020121000],-0.5
[021121002],-0.5
[121121022],-0.96875
[002001201],-0.375
[002011221],0.5
[212011221],0.875
[212111221],0.9990234375
[100200000],0.68359375
[100200012],0.0
[120200112],0.4506833553314209
[122201112],0.49951171875
[122211112],0.5
[120000000],0.0205230712890625
[122000100],0.25
[122012100],-0.125
[122012101],0.75
[002000100],0.537109375
[002012100],0.046875
[002212101],0.5
[102212101],0.875
[012200001],0.0
[012220011],-0.5
[112222011],-0.5
[002100000],0.0234375
[012100002],-0.25
[112100022],0.0
[112121022],0.5
[112121122],0.875
[000100020],0.04296875
[010100022],0.25
[012100122],0.25
[112100122],0.5
[001200120],0.125
[001210120],0.9375
[002001000],0.14063731142465435
[122001000],0.25
[122011020],0.5
[122011021],0.75
[022001010],0.0
[022001211],0.0
[022211211],0.75
[122211211],0.75
[010000200],0.061185263097286224
[012000210],-0.5
[012020211],-0.75
[000102000],-0.06390530243515968
[201102000],0.0
[201102012],0.0
[221102112],0.75
[221112112],0.9375
[201000102],0.6875
[201010102],0.999755859375
[000000021],0.11370849609375
[100000221],0.25
[101002221],0.5
[101012221],0.75
[100000002],0.7779585780142236
[120010002],-0.125
[120110022],0.0
[121112022],0.5
[121112122],0.5
[000000120],-0.00296783447265625
[100000122],0.4375
[102001122],0.0
[102211122],0.4999999990686774
[112211122],0.5
[010000122],0.0
[210100122],0.0
[210112122],0.5
[211112122],0.99993896484375
[001001202],-0.5
[201001212],-0.5
[201211212],-0.96875
[210200001],0.0
[210210021],0.0
[210212121],0.75
[211212121],0.96875
[120100200],0.0
[120112200],0.0
[122112210],0.75
[122112211],0.75
[012020100],0.0
[012020121],0.3554222583770752
[112220121],0.4375
[112221121],0.499999999996362
[010102200],0.0
[110102220],0.5
[111102220],0.5
[020011200],0.5
[122011200],0.0
[122011212],0.9921875
[122111212],0.998046875
[000100200],0.0987640917301178
[000100221],0.0
[000112221],0.5
[100112221],0.5
[001102020],0.0
[021102021],0.25
[221112021],0.75
[221112121],0.9375
[200100000],0.005634156509749397
[220100010],0.0
[221102010],0.0
[221112210],0.4999990463256836
[012000021],0.2523048593418399
[112002021],0.0
[112122021],0.875
[112122121],0.984375
[010200012],0.0
[011220012],0.5
[111220012],0.5
[011020020],0.75
[211020120],0.18747711181640625
[211120122],-0.75
[002200110],0.75
[212200110],0.5
[212210110],0.75
[210002010],0.0
[212002011],0.5
[212002111],0.75
[000012021],0.875
[100012021],0.875
[010020000],0.24571618960645802
[012120000],0.4973631286993623
[212121000],-0.5
[212121102],-0.75
[000210000],0.5504277629217289
[200211000],-0.12851215177215636
[220211010],-0.75
[221211210],-0.9375
[100212000],0.625
[110212200],0.5
[110212210],0.5
[002101020],0.5
[002111020],0.99609375
[000200001],0.12646484375
[021200001],0.3125
[021201001],0.875
[201021000],0.875
[201021001],0.9375
[001002210],0.0
[201002211],0.1874999999999991
[211202211],-0.875
[001000020],0.18051528930664062
[021000021],-0.0625
[021001021],0.875
[021021000],0.96875
[121021200],0.5
[121121202],0.498046875
[121121212],0.4999999850988388
[200000100],0.2593994140625
[200210100],0.0
[210210102],0.5
[211210102],0.75
[012000000],0.12301319462661038
[012000120],0.0
[212100120],0.48437499985448085
[212101122],0.75
[212111122],0.9375
[000201000],0.0
[000201120],0.25
[102201120],0.0
